charge	blame for, make a claim of wrongdoing or misbehavior against
arraign	accuse of a wrong or an inadequacy
charge	make an accusatory claim
tax	make a charge against or accuse
complain	make a formal accusation
recriminate	return an accusation against someone or engage in mutual accusations
impeach	charge (a public official) with an offense or misdemeanor committed while in office
nag	bother persistently with trivial complaints
dun	persistently ask for overdue payment
abuse	use foul or abusive language towards
slang	abuse with coarse language
claw	attack as if with claws
disparage	express a negative opinion of
nitpick	be overly critical
pan	express a totally negative opinion of
defame	charge falsely or with malicious intent
assassinate	destroy or damage seriously, as of someone's reputation
blackwash	bring (information) out of concealment
discredit	damage the reputation of
libel	print slanderous statements against
vilify	spread negative information about
badmouth	speak unfavorably about
diss	treat, mention, or speak to rudely
mind	be offended or bothered by
bristle_at	show anger or indignation
mock	treat with contempt
mock	imitate with mockery and derision
caricature	represent in or produce a caricature of
impersonate	represent another person with comic intentions
spoof	make a parody of
jeer	laugh at with contempt and derision
tease	harass with persistent criticism or carping
pull_the_leg_of	tell false information to for fun
incite	provoke or stir up
raise	activate or stir up
needle	goad or provoke,as by constant criticism
ridicule	subject to laughter or ridicule
tease	mock or make fun of playfully
satirize	ridicule with satire
deride	treat or speak of with contempt
debunk	expose while ridiculing
stultify	cause to appear foolish
joke	tell a joke
gag	make jokes or quips
horse_around	indulge in horseplay
deceive	cause someone to believe an untruth
undeceive	free from deception or illusion
gull	fool or hoax
kid	be silly or tease one another
review	appraise critically
referee	evaluate professionally a colleague's work
deprecate	belittle
deflate	reduce or lessen the size or importance of
deprecate	express strong disapproval of
condemn	declare or judge unfit
praise	express approval of
salute	express commendation of
overpraise	praise excessively
crow	express pleasure verbally
crow	utter shrill sounds
trumpet	utter in trumpet-like sounds
exuberate	to express great joy
glory	rejoice proudly
cheerlead	act as a cheerleader in a sports event
cheer	show approval or good wishes by shouting
cheer	urge on or encourage especially by shouts
cheer	become cheerful
cheer	cause (somebody) to feel happier or more cheerful
humor	put into a good mood
amuse	make  (somebody) laugh
convulse	make someone convulse with laughter
lighten	become more cheerful
applaud	express approval of
bravo	applaud with shouts of `bravo' or `brava'
laud	praise, glorify, or honor
canonize	treat as a sacred person
ensky	exalt to the skies
crack_up	rhapsodize about
hymn	praise by singing a hymn
promulgate	put a law into effect by formal declaration
acclaim	praise vociferously
applaud	clap one's hands or shout after performances to indicate approval
boo	show displeasure, as after a performance or speech
explode	drive from the stage by noisy disapproval
sizzle	make a sound like frying fat
attack	attack in speech or writing
vitriol	subject to bitter verbal abuse
rip	criticize or abuse strongly and violently
whang	attack forcefully
bombard	address with continuously or persistently, as if with a barrage
blister	subject to harsh criticism
condemn	express strong disapproval of
minimize	cause to seem less serious
talk_down	belittle through talk
accurse	curse or declare to be evil or anathema or threaten with divine punishment
blog	read, write, or edit a shared on-line journal
curse	utter obscenities or profanities
gee	give a command to a horse to turn to the right side
ooh	express admiration and pleasure by uttering `ooh' or `aah'
curse	wish harm upon
curse	heap obscenities upon
bless	give a benediction to
consecrate	render holy by means of religious rites
reconsecrate	consecrate anew, as after a desecration
desecrate	remove the consecration from a person or an object
bless	make the sign of the cross over someone in order to call on God for protection
question	challenge the accuracy, probity, or propriety of
account	furnish a justifying analysis or explanation
impeach	challenge the honesty or veracity of
impugn	attack as false or wrong
defy	challenge
call_one's_bluff	ask to prove what someone is claiming
brazen	face with defiance or impudence
challenge	issue a challenge to
call_out	challenge to a duel
challenge	take exception to
call	challenge (somebody) to make good on a statement
contest	to make the subject of dispute, contention, or litigation
